GEOID,County Name,State Name,SFSP Eligible,CACFP Eligible,SFSP Percent,CACFP Percent,Source FY,Source Name,Source URL
"484639505003","Uvalde County","TX","Y","Y","86.5","84.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659502021","Val Verde County","TX","N","N","41.1","41.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659502022","Val Verde County","TX","N","N","5.1","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659502023","Val Verde County","TX","N","N","12.7","6.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659502024","Val Verde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659502031","Val Verde County","TX","N","N","4.9","6.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659502032","Val Verde County","TX","N","N","2.3","2.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659503011","Val Verde County","TX","Y","Y","62.8","67.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659503012","Val Verde County","TX","Y","Y","76.7","82.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659503013","Val Verde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659503014","Val Verde County","TX","Y","Y","62.5","56.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659503021","Val Verde County","TX","Y","Y","90.9","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659503022","Val Verde County","TX","Y","Y","50","46.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659503023","Val Verde County","TX","N","N","19.7","40","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659504001","Val Verde County","TX","N","N","42.4","26.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659504002","Val Verde County","TX","Y","Y","84.3","87.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659504003","Val Verde County","TX","N","N","40","13","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659505011","Val Verde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659505012","Val Verde County","TX","Y","Y","54.5","54.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659505013","Val Verde County","TX","N","N","13.9","14.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659505021","Val Verde County","TX","N","N","26.1","23.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659505022","Val Verde County","TX","Y","Y","86.7","92.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659506011","Val Verde County","TX","Y","Y","88.8","89.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659506012","Val Verde County","TX","N","N","35.5","45.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659506021","Val Verde County","TX","N","N","11.1","40","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659506022","Val Verde County","TX","Y","Y","93.7","93.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659506023","Val Verde County","TX","Y","Y","95.5","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659506024","Val Verde County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659507011","Val Verde County","TX","Y","Y","79.6","50","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659507012","Val Verde County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659507013","Val Verde County","TX","N","N","20.5","24.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659507021","Val Verde County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659507022","Val Verde County","TX","N","N","44.6","31.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659507023","Val Verde County","TX","N","N","47.6","25","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659508011","Val Verde County","TX","Y","Y","25","53.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659508012","Val Verde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659508013","Val Verde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659508021","Val Verde County","TX","N","N","16.7","16","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659508022","Val Verde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659508023","Val Verde County","TX","Y","Y","82.2","85.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484659800001","Val Verde County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679501001","Van Zandt County","TX","Y","Y","83.5","78.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679501002","Van Zandt County","TX","N","N","15","25","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679501003","Van Zandt County","TX","N","N","39.6","45.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679501004","Van Zandt County","TX","Y","Y","53","51.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679502001","Van Zandt County","TX","N","N","37.5","26.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679502002","Van Zandt County","TX","Y","Y","49.3","68.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679502003","Van Zandt County","TX","Y","Y","66.7","94.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679503001","Van Zandt County","TX","N","N","25","41.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679503002","Van Zandt County","TX","N","N","4.6","5.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679503003","Van Zandt County","TX","N","N","34.9","33.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679504001","Van Zandt County","TX","N","N","34.7","28.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679504002","Van Zandt County","TX","Y","Y","67.6","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679504003","Van Zandt County","TX","Y","Y","43.2","54.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679504004","Van Zandt County","TX","N","N","27.4","37","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679505001","Van Zandt County","TX","N","N","39.2","36.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679505002","Van Zandt County","TX","N","N","20.8","20.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679505003","Van Zandt County","TX","Y","Y","75","90","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679505004","Van Zandt County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679506011","Van Zandt County","TX","Y","Y","40.9","72.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679506012","Van Zandt County","TX","N","N","26.4","29.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679506021","Van Zandt County","TX","N","N","8.5","11.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679506022","Van Zandt County","TX","N","N","34.7","42.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679507001","Van Zandt County","TX","N","N","37.2","37.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679507002","Van Zandt County","TX","Y","Y","44.4","50","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679507003","Van Zandt County","TX","N","N","6.5","5.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679508011","Van Zandt County","TX","N","N","49.3","24.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679508012","Van Zandt County","TX","N","N","31.8","30","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679508013","Van Zandt County","TX","N","N","36.4","30","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679508021","Van Zandt County","TX","N","N","47.2","29.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679509011","Van Zandt County","TX","Y","Y","52","59.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679509012","Van Zandt County","TX","N","N","5.7","6.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679509013","Van Zandt County","TX","N","N","14.3","15.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679509014","Van Zandt County","TX","Y","Y","41.3","50.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679509021","Van Zandt County","TX","N","N","21.3","24.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679509022","Van Zandt County","TX","Y","Y","82.6","84.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679510011","Van Zandt County","TX","N","N","40.9","45.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679510012","Van Zandt County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679510021","Van Zandt County","TX","Y","Y","65.5","73.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484679510022","Van Zandt County","TX","N","N","25","32.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484690001001","Victoria County","TX","Y","Y","67.7","84","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"484690001002","Victoria County","TX","Y","Y","63.2","60","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
